Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200004038,7.15,11.1
202200004042,5.28,14.39
202200004045,4.22,13.91
202200004101,10.51,15.33
202200004105,0.76,17.42
202200004117,13.76,18.07
202200004160,3.65,34.14
202200004165,6.68,11.29
202200004166,0.89,11.94
202200004169,5.33,31.96
202200004171,3.0,9.77
202200004193,6.94,9.86
202200004204,4.89,11.54
202200004217,2.39,14.42
202200004218,2.36,3.56
202200004219,16.3,27.72
202200004220,5.15,8.45
202200004221,4.71,12.44
202200004222,5.58,5.59
202200004223,0.9,46.46
202200004224,4.73,6.64
202200004225,5.22,17.25
202200004226,2.05,5.73
202200004227,5.51,7.5
202200004228,2.42,9.46
202200004229,7.11,22.9
202200004233,3.36,5.97
202200004240,1.11,8.12
202200004244,3.73,6.59
202200004246,5.82,3.15
202200004254,3.44,3.33
202200004269,5.96,2.38
202200004294,6.89,6.12
202200004296,4.07,5.88
202200004337,3.66,6.72
202200004351,6.94,4.7
202200004389,2.82,8.39
202200004391,4.27,8.3
202200004393,4.66,4.09
202200004406,6.29,8.43
202200004424,4.11,9.93
202200004427,3.45,23.72
202200004453,5.22,22.49
202200004460,2.41,25.42
202200004484,1.37,13.78
202200004485,1.9,17.94
202200004486,1.0,10.9
202200004487,2.72,11.39
202200004488,7.32,19.9
202200004497,5.38,8.81
202200004509,3.32,5.13
202200004521,3.16,10.84
202200004522,4.01,4.48
202200004580,4.56,20.54
202200004586,8.19,12.26
202200004591,7.93,32.42
202200004596,3.27,14.1
202200004597,7.62,39.5
202200004609,6.25,12.35
202200004610,3.51,19.44
202200004628,9.27,12.16
202200004629,3.76,11.2
202200004630,1.2,10.19
202200004635,3.92,7.65
202200004649,2.42,8.89
202200004650,5.0,7.51
202200004653,1.23,9.05
202200004671,4.44,6.53
202200004672,4.39,8.46
202200004727,4.52,13.16
202200004747,9.89,9.02
202200004759,7.46,12.47
202200004770,2.48,36.65
202200004793,2.19,5.44
202200004835,6.56,12.55
202200004838,4.5,4.22
202200004839,6.92,17.79
202200004842,1.21,6.11
202200004869,3.6,6.24
202200004872,3.19,7.67
202200004901,2.12,11.79
202200004910,2.51,6.51
202200004913,1.98,2.8
202200004923,8.6,26.64
202200004949,4.12,18.9
202200004960,3.89,3.58
202200004963,5.81,20.57
202200004968,10.65,9.54
202200004979,6.18,26.84
202200004991,5.77,3.7
202200004992,2.12,3.82
202200004994,4.49,11.94
202200004996,2.61,16.43
202200004997,8.56,25.52
202200005027,4.76,32.25
202200005032,2.45,18.94
202200005037,7.26,31.35
202200005048,2.74,4.51
202200005049,0.74,6.84
202200005051,4.33,5.98
202200005057,8.74,24.84
202200005083,10.6,17.0
202200005088,3.85,4.66
202200005092,7.9,13.47
202200005094,5.94,15.72
202200005109,6.05,9.24
202200005158,4.49,2.33
202200005164,7.32,3.32
202200005193,4.35,6.51
202200005195,2.01,5.69
202200005196,2.5,6.69
202200005197,4.39,7.02
202200005236,5.34,7.36
202200005238,6.99,7.0
202200005243,4.89,2.94
202200005245,6.4,7.52
202200005246,3.77,7.14
202200005247,6.61,6.65
202200005250,4.68,10.29
202200005251,9.63,4.93
202200005252,6.54,8.49
202200005254,5.91,9.19
202200005255,3.48,8.15
202200005258,5.63,8.96
202200005259,0.7,3.68
202200005276,2.25,10.15
202200005289,3.24,7.64
202200005293,3.85,11.16
202200005300,12.13,32.69
202200005310,3.73,24.84
202200005338,2.83,4.99
202200005344,1.16,7.76
202200005347,4.71,8.22
202200005362,3.75,6.88
202200005366,3.97,3.7
202200005367,4.59,6.95
202200005380,6.17,5.64
202200005387,4.33,3.81
202200005472,3.45,7.3
202200005477,4.2,7.71
202200005482,5.05,8.74
202200005486,2.27,5.65
202200005488,6.58,10.98
202200005489,2.86,6.7
202200005505,4.3,7.39
202200005536,4.19,4.6
202200005542,2.21,1.7
202200005560,4.14,7.9
202200005561,4.59,11.14
202200005563,3.77,5.69
202200005592,4.92,5.32
202200005599,13.65,24.62
202200005601,4.69,11.2
202200005646,4.43,8.36
202200005668,7.79,26.85
202200005672,1.18,20.41
202200005675,3.0,32.3
202200005720,2.26,4.04
202200005722,3.82,2.25
202200005725,3.73,3.76
202200005728,8.38,9.51
202200005763,5.59,15.85
202200005769,5.78,4.88
202200005777,5.7,6.18
202200005781,3.38,6.63
202200005792,7.51,10.37
202200005865,1.91,3.24
202200005894,4.39,13.31
202200005904,6.03,15.05
202200005922,7.59,17.2
202200005925,3.78,11.04
202200005935,5.31,4.73
