Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200023916,3.15,24.44
202200023919,17.69,8.85
202200023922,4.5,21.37
202200023975,20.38,15.86
202200024118,17.48,11.57
202200024278,1.92,18.86
202200024397,2.25,24.82
202200024408,4.81,25.53
202200024410,23.54,9.8
202200024550,6.44,7.62
202200024628,1.35,20.79
202200024687,27.96,11.38
202200024766,5.52,1.88
202200024772,4.58,10.24
202200024880,8.6,19.87
202200024985,2.85,13.44
202200024988,2.15,24.35
202200025067,3.1,10.46
202200025068,3.68,5.22
202200025069,24.56,8.95
202200025070,20.7,2.44
202200025071,28.32,12.36
202200025228,22.76,7.8
202200025229,20.54,5.54
202200025230,20.23,7.05
202200025321,7.08,30.31
202200025401,29.03,19.37
202200025403,3.94,27.2
202200025522,24.82,8.87
202200025715,5.76,3.39
202200025716,19.02,3.24
202200025818,3.2,23.75
202200025882,21.89,3.86
202200026008,6.06,19.11
202200026025,12.13,22.68
202200026115,21.07,8.58
202200026116,19.33,8.92
202200026274,1.2,25.04
202200026360,19.39,8.28
202200026469,24.24,5.06
202200026554,50.81,23.67
202200026617,3.28,4.47
202200026722,5.32,16.81
202200026764,22.49,5.22
202200026829,6.82,17.1
202200026850,5.72,19.07
202200027070,1.08,12.82
202200027071,2.49,20.9
202200027176,1.29,3.16
202200027258,4.31,20.73
202200027267,0.78,31.67
202200027291,1.36,15.04
202200027401,25.16,9.21
202200027498,21.58,7.29
202200027499,25.42,6.25
202200027501,21.56,7.58
202200027503,23.56,5.54
202200027505,20.57,8.88
202200027506,19.24,5.55
202200027508,21.56,4.87
202200027510,21.62,7.1
202200027512,22.06,6.11
202200027634,8.71,21.89
202200027639,5.68,28.8
202200027689,18.8,10.26
202200027690,22.11,6.16
202200027691,23.21,5.95
202200027692,22.02,5.58
202200027693,21.14,6.27
202200027694,22.3,7.37
202200027871,13.74,16.64
202200027872,9.95,16.68
202200027898,16.64,12.21
202200027901,18.32,12.45
202200027904,24.6,3.72
202200027907,23.7,5.26
202200027947,21.49,7.35
202200028235,4.18,28.58
202200028314,6.49,10.77
202200028617,24.7,3.56
202200028620,25.31,9.36
202200028635,9.52,32.13
202200028743,23.07,9.32
202200028964,18.68,3.93
202200029055,4.81,23.58
202200029056,3.85,9.45
202200029076,4.46,17.96
202200029111,5.31,16.6
202200029130,2.54,6.12
202200029131,20.63,9.58
202200029132,19.96,2.03
202200029133,19.59,8.73
202200029193,23.73,4.32
202200029250,1.77,27.36
202200029286,27.02,19.02
202200029334,36.71,22.29
202200029369,10.83,36.72
202200029374,4.44,14.07
202200029409,4.71,5.93
202200029411,6.71,28.89
202200029412,3.0,24.0
202200029422,2.67,14.02
202200029425,5.18,2.84
202200029475,25.28,38.23
202200029519,40.02,20.48
202200029531,4.16,14.35
202200029615,32.31,18.49
202200029732,3.34,4.18
202200029847,1.38,12.4
202200029857,2.66,16.5
202200029878,2.2,25.6
202200029929,21.54,6.79
202200030020,4.28,10.81
202200030022,20.0,6.17
202200030024,22.5,7.74
202200030027,21.43,7.23
202200030029,29.22,13.27
202200030031,20.76,4.81
202200030032,19.58,21.33
202200030033,18.13,3.97
202200030034,11.08,21.64
202200030068,8.22,20.01
202200030074,1.41,9.63
202200030246,19.35,8.32
202200030274,7.1,29.04
202200030519,18.81,10.74
202200030521,25.46,9.5
202200030524,21.68,6.78
202200030525,27.07,11.12
202200030528,20.24,4.98
202200030529,22.64,4.6
202200030531,20.3,9.61
202200030533,20.83,6.48
202200030536,24.88,3.28
202200030691,6.35,18.27
202200030705,8.04,28.73
202200030716,8.21,9.4
202200030943,2.92,15.8
202200030944,6.5,25.29
202200030945,4.61,18.87
202200030947,19.96,15.44
202200031176,5.13,15.79
202200031236,4.72,16.26
