Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200009048,4.04,6.6
202200009092,3.38,1.82
202200009149,8.38,8.35
202200009153,3.89,6.2
202200009265,3.42,5.75
202200009270,10.5,12.77
202200009275,7.69,8.2
202200009280,6.17,8.44
202200009348,1.84,6.07
202200009355,5.85,8.78
202200009372,6.11,11.34
202200009375,4.61,17.17
202200009376,5.08,7.97
202200009399,9.24,15.37
202200009407,7.02,21.86
202200009412,10.47,31.77
202200009455,3.35,26.22
202200009576,3.17,2.56
202200009578,1.66,40.83
202200009602,12.66,31.62
202200009608,2.18,23.64
202200009644,4.17,5.12
202200009648,8.56,9.07
202200009695,4.64,4.62
202200009826,6.54,18.07
202200009832,4.16,16.6
202200009833,4.77,19.92
202200009863,5.79,22.59
202200009864,3.97,11.15
202200009998,5.08,20.17
202200010000,7.96,23.21
202200010014,11.27,16.0
202200010049,9.58,37.78
202200010062,6.89,26.56
202200010068,1.07,27.97
202200010072,8.07,29.96
202200010074,7.38,21.1
202200010076,5.31,28.39
202200010090,7.88,26.7
202200010150,13.02,30.63
202200010218,5.7,3.46
202200010235,2.56,7.0
202200010238,7.04,8.46
202200010241,5.12,5.8
202200010250,4.51,2.17
202200010272,3.82,8.26
202200010274,5.79,4.31
202200010275,1.36,10.05
202200010326,6.27,7.08
202200010356,3.12,5.39
202200010358,6.07,8.34
202200010408,1.83,37.71
202200010427,3.21,2.51
202200010432,3.56,19.84
202200010439,10.68,15.11
202200010511,4.56,23.61
202200010518,5.27,15.37
202200010519,6.39,13.25
202200010520,10.94,39.08
202200010676,8.88,28.27
202200010680,2.26,12.22
202200010705,6.07,19.6
202200010707,9.83,8.7
202200010711,6.45,22.57
202200010735,12.3,13.71
202200010867,6.59,7.11
202200010870,6.03,8.3
202200010873,7.81,8.76
202200010937,10.94,6.92
202200010987,3.8,5.57
202200010990,11.97,39.98
202200010999,3.23,8.84
202200011002,4.2,7.83
202200011006,10.47,9.86
202200011007,16.57,12.22
202200011009,4.73,4.58
202200011013,6.86,11.49
202200011015,8.04,6.62
202200011017,4.22,6.32
202200011024,7.62,6.28
202200011146,6.47,4.56
202200011150,5.08,9.94
202200011154,3.04,8.65
202200011158,6.06,7.87
202200011163,9.32,5.3
202200011182,5.59,9.39
202200011189,2.55,5.54
202200011201,1.74,37.97
202200011241,2.81,19.84
202200011243,2.71,40.1
