Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200001132,5.71,6.2
202200001134,3.68,6.96
202200001135,3.99,3.64
202200001137,3.02,8.95
202200001139,5.52,7.82
202200001141,0.42,8.22
202200001143,4.44,3.39
202200001145,2.98,4.54
202200001147,3.0,2.61
202200001190,4.44,5.92
202200001191,2.26,4.62
202200001192,3.9,3.6
202200001193,2.49,4.68
202200001194,4.26,3.55
202200001195,6.01,8.47
202200001196,3.13,8.82
202200001197,3.99,5.44
202200001198,2.2,5.81
202200001199,4.4,3.72
202200001200,4.16,5.19
202200001201,3.49,4.94
202200001202,3.98,6.98
202200001203,3.46,4.3
202200001204,2.05,5.66
202200001205,2.98,6.71
202200001206,2.74,7.37
202200001207,4.2,8.17
202200001208,4.62,9.49
202200001209,1.48,4.89
202200001210,5.26,5.83
202200001211,2.86,8.32
202200001212,2.89,3.28
202200001213,4.5,5.49
202200001214,4.54,5.26
202200001215,6.86,7.96
202200001216,3.36,4.61
202200001217,7.52,12.82
202200001218,3.1,6.79
202200001219,3.38,4.53
202200001220,2.6,5.16
202200001221,3.29,8.04
202200001222,3.65,8.21
202200001223,2.67,6.42
202200001224,4.51,6.83
202200001225,4.04,6.93
202200001226,2.77,4.52
202200001227,1.39,2.88
202200001228,4.37,3.1
202200001229,5.33,4.94
202200001230,6.01,8.95
202200001231,1.84,4.74
202200001232,3.91,5.84
202200001233,2.0,5.5
202200001234,4.23,6.02
202200001235,1.76,3.64
202200001236,2.94,4.79
202200001237,5.21,4.07
202200001238,3.89,8.44
202200001239,4.07,4.36
202200001244,3.74,11.53
202200001245,4.14,21.82
202200001286,4.56,7.19
202200001287,4.4,1.84
202200001288,2.92,5.33
202200001289,3.78,4.57
202200001290,2.67,6.5
202200001291,4.73,5.25
202200001292,2.59,1.04
202200001293,4.74,4.19
202200001294,3.15,4.85
202200001295,5.5,6.76
202200001296,4.32,4.08
202200001297,3.52,5.68
202200001298,4.47,4.79
202200001299,1.25,3.73
202200001300,4.99,4.52
202200001307,5.19,15.85
202200001339,9.54,19.46
202200001360,14.08,18.07
202200001361,7.46,9.09
202200001362,5.19,5.24
202200001363,3.74,4.33
202200001364,5.9,6.74
202200001375,4.97,3.92
202200001376,4.86,8.98
202200001377,4.08,9.0
202200001413,2.04,7.25
202200001414,1.34,5.8
202200001415,5.58,2.61
202200001416,3.25,6.98
202200001417,3.94,8.08
202200001418,4.26,8.21
202200001419,2.23,9.37
202200001420,7.01,6.14
202200001421,3.84,3.28
202200001422,5.78,9.82
202200001423,3.6,8.26
202200001424,1.96,6.2
202200001425,2.6,4.72
