Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202300006361,6.69,25.64
202300006475,3.19,29.62
202300006496,2.86,3.17
202300006655,1.73,20.44
202300007195,9.55,25.24
202300007421,5.48,8.33
202300007798,5.14,8.16
202300007799,3.75,9.67
202300007988,2.94,17.42
202300008126,7.63,14.05
202300008335,7.49,17.61
202300008387,1.61,6.46
202300008388,9.82,12.52
202300008392,5.31,15.15
202300008395,2.41,12.35
202300008517,5.58,23.48
202300008520,6.22,7.54
202300008525,9.08,53.75
202300008531,6.37,35.81
202300008616,3.57,27.85
202300008684,12.74,23.26
202300008706,8.56,10.15
202300008711,7.88,13.06
202300008801,5.17,7.81
202300008939,7.71,16.52
202300008945,7.11,15.43
202300009046,7.98,14.47
202300009189,4.55,2.67
202300009255,7.57,21.7
202300009259,8.38,18.32
202300009433,12.31,19.47
202300009434,6.36,14.67
202300009450,2.9,8.91
202300009585,6.72,17.29
202300009588,2.93,8.24
202300009590,4.66,7.68
202300009667,6.29,16.86
202300009740,3.21,22.99
202300009746,2.78,20.98
202300009783,0.19,4.8
202300009784,4.43,6.0
202300009877,7.07,11.47
202300009989,10.02,21.44
202300010033,6.07,19.73
202300010035,3.55,9.48
202300010076,8.44,26.21
202300010413,2.5,23.97
202300010449,2.17,12.01
202300010544,1.69,3.3
202300010710,34.53,20.38
202300010728,7.58,14.32
202300010798,9.11,16.91
202300010807,7.66,9.92
202300010973,7.22,15.84
202300011008,11.05,32.68
202300011202,5.67,17.92
202300011210,5.08,44.6
202300011215,4.28,16.98
202300011372,4.91,17.3
202300011643,7.68,15.68
202300011664,0.87,5.48
202300011669,7.3,10.77
202300011671,7.09,6.18
202300011779,3.91,4.88
202300011800,4.07,17.22
202300011893,5.65,15.92
202300011955,8.79,11.76
202300012025,6.58,20.28
202300012318,5.19,19.87
202300012415,3.46,14.93
202300012643,0.38,4.42
202300012865,2.76,3.62
202300012985,7.79,13.75
202300013037,1.88,12.12
202300013056,1.72,17.48
202300013205,7.47,20.22
202300013282,7.44,13.89
202300013320,7.73,11.88
202300013338,4.42,22.03
202300013500,8.62,37.46
202300013559,6.22,3.2
202300013596,4.01,4.56
202300013621,4.24,2.97
202300013684,0.58,24.9
202300013731,3.41,61.49
202300013935,3.51,28.09
202300014053,5.14,35.84
202300014064,3.14,4.46
202300014126,12.15,13.53
202300014129,8.42,9.87
202300014355,14.2,51.27
202300014416,13.12,39.24
202300014530,8.37,23.62
202300014816,4.81,15.85
202300014834,4.4,5.54
202300014879,7.45,14.97
202300015034,6.57,7.2
202300015039,6.63,13.15
202300015100,5.38,4.1
202300015101,3.82,33.4
202300015131,7.57,14.39
202300015133,14.12,49.88
202300015240,4.78,17.46
202300015241,7.19,15.5
202300015301,8.64,32.49
202300015302,9.4,29.37
202300015413,5.7,18.28
202300015447,4.16,30.89
202300015669,5.03,13.42
202300015978,5.97,8.59
202300016018,2.98,21.63
202300016070,8.88,12.36
202300016075,5.74,13.33
202300016083,7.56,15.15
202300016087,6.12,9.14
202300016091,2.79,8.82
202300016095,6.85,11.24
202300016254,3.03,3.2
202300016260,5.23,17.76
202300016310,3.95,20.86
202300016451,13.88,19.74
202300016454,5.6,13.6
202300016458,7.22,25.68
202300016465,2.62,12.84
202300016561,1.49,35.08
202300016669,9.05,17.66
202300016725,9.44,29.73
202300016829,10.73,16.66
202300016879,5.75,18.59
202300017065,7.75,9.07
202300017075,3.85,34.81
202300017208,3.98,20.74
202300017346,1.14,13.78
202300017350,11.61,18.35
202300017458,4.27,7.68
202300017519,3.22,13.06
202300017640,5.03,10.56
202300017704,6.57,14.88
202300017833,0.43,21.64
202300018035,16.74,41.4
202300018077,6.69,1.4
202300018202,8.74,15.03
202300018324,2.42,6.61
202300018541,7.59,13.47
202300018622,0.85,14.74
202300018788,7.38,15.69
202300018925,6.36,11.29
202300018961,2.42,26.01
202300018965,6.02,18.05
202300018967,2.76,33.72
202300019037,11.13,38.67
202300019143,7.84,17.6
202300019275,8.95,7.22
202300019372,6.1,5.26
202300019373,8.14,21.94
202300019374,10.38,16.31
202300019404,9.69,41.4
202300019429,7.47,10.94
202300019513,6.72,13.18
202300019514,7.39,23.7
202300019753,2.35,24.74
202300019870,7.15,10.76
202300019872,6.84,10.97
202300020148,4.34,19.12
202300020319,3.39,1.71
202300020356,1.11,21.68
202300020394,2.7,2.68
202300020580,6.25,18.72
202300020584,5.35,17.32
202300020603,7.54,16.69
202300020672,1.93,25.74
202300021016,6.58,8.95
202300021022,3.12,16.83
202300021063,7.18,14.43
202300021159,5.48,8.1
202300021160,11.93,18.45
202300021207,3.82,16.39
202300021382,7.15,46.62
202300021511,6.03,15.66
202300021571,9.16,5.23
202300021591,7.16,15.48
202300021658,9.03,19.92
202300021674,10.65,21.59
202300021931,1.63,15.89
202300021984,4.44,18.58
202300022153,7.82,18.4
202300022259,7.21,16.55
202300022267,6.97,11.37
202300022271,5.94,6.31
202300022272,5.85,11.17
202300022275,5.57,10.89
202300022358,2.92,17.77
202300022430,5.46,12.08
202300022449,4.56,40.4
202300022561,9.33,43.78
202300022900,5.68,16.87
202300022901,7.77,16.51
202300022986,2.29,36.42
202300022989,4.54,18.74
202300023053,4.16,40.47
202300023055,8.56,45.76
202300023068,4.8,24.61
202300023084,8.33,15.01
202300023300,1.42,24.53
202300023302,7.35,30.92
202300023303,8.31,12.92
202300023327,5.9,13.5
202300023356,10.81,46.68
202300023382,3.12,5.34
202300023533,4.04,27.87
202300023535,4.42,31.7
202300023632,1.92,11.44
202300023869,9.9,26.4
202300023884,6.72,19.58
202300023885,5.44,7.93
202300023889,3.4,11.92
202300024039,5.53,8.95
202300024142,13.73,32.45
202300024149,5.15,17.18
202300024157,8.2,54.64
202300024162,8.71,39.07
202300024166,6.09,20.29
202300024314,2.94,3.99
202300024317,5.45,13.78
202300024320,9.12,10.1
202300024703,4.12,13.9
202300024750,4.17,25.85
202300024752,6.63,5.95
202300024875,0.57,5.18
202300024878,6.82,11.21
202300024881,5.98,13.24
202300024928,8.7,12.93
202300024930,0.62,30.61
202300025016,5.36,3.49
202300025043,5.11,7.48
202300025099,2.5,22.56
202300025195,6.56,15.9
202300025230,7.05,11.71
202300025340,1.18,16.06
