Num_Acc,nearest_pompiers_min_osrm,nearest_sau_min_osrm
202200024365,6.55,15.36
202200024443,2.65,37.01
202200024490,5.2,1.16
202200024501,8.83,20.9
202200024599,7.12,30.74
202200024620,5.61,13.88
202200024623,12.34,9.4
202200024656,4.96,38.07
202200024685,4.26,14.82
202200024763,5.44,9.15
202200024905,4.02,33.65
202200024993,6.46,7.68
202200025066,7.69,6.74
202200025147,6.36,20.98
202200025188,3.06,16.62
202200025292,3.25,12.49
202200025341,4.65,20.46
202200025377,5.5,11.88
202200025381,3.74,10.89
202200025384,3.15,21.84
202200025394,5.5,17.36
202200025435,1.76,27.94
202200025698,5.66,19.51
202200025771,4.55,39.5
202200025913,4.0,36.42
202200025926,8.18,14.92
202200025943,3.58,23.82
202200026050,4.99,2.94
202200026238,3.11,32.83
202200026288,12.47,19.04
202200026290,6.35,30.03
202200026357,8.32,9.64
202200026459,4.75,7.31
202200026631,9.29,7.79
202200026634,7.11,35.97
202200026659,11.92,29.42
202200026687,1.22,31.47
202200026857,14.75,14.73
202200026945,31.02,29.99
202200027057,5.52,16.8
202200027101,5.39,4.83
202200027137,4.03,4.34
202200027181,6.86,13.53
202200027250,1.37,21.9
202200027256,5.72,26.02
202200027259,11.39,31.3
202200027282,1.05,9.0
202200027284,4.92,15.22
202200027287,1.8,6.19
202200027474,6.55,11.15
202200027492,2.38,7.32
202200027521,6.76,25.81
202200027523,6.19,19.72
202200027526,5.87,16.43
202200027543,3.96,33.58
202200027547,0.32,0.32
202200027688,2.41,6.06
202200027740,1.6,7.85
202200027862,17.81,24.93
202200027874,3.98,25.76
202200027875,7.86,15.4
202200027894,2.51,9.9
202200027896,5.57,6.81
202200028006,5.4,9.48
202200028009,1.6,6.18
202200028047,0.84,12.66
202200028243,5.88,2.15
202200028245,4.87,15.4
202200028348,7.08,6.14
202200028414,19.55,17.75
202200028443,4.53,21.64
202200028458,7.72,45.07
202200028483,21.89,29.59
202200028486,6.04,6.92
202200028557,14.5,12.83
202200028559,4.48,26.88
202200028561,2.31,26.22
202200028735,4.83,8.66
202200028738,4.18,3.77
202200028797,8.35,15.26
202200028802,3.53,13.41
202200028959,3.48,5.7
202200029004,11.74,24.17
202200029088,3.56,9.1
202200029128,9.16,1.19
202200029190,3.11,7.08
202200029203,4.14,33.18
202200029223,5.53,38.67
202200029355,1.25,15.18
202200029401,4.01,19.36
202200029516,2.24,15.71
202200029528,6.91,20.44
202200029547,3.67,31.94
202200029566,3.51,18.24
202200029570,2.39,10.19
202200029580,3.51,11.19
202200029665,32.58,35.47
202200029667,14.02,22.05
202200029668,6.3,13.74
202200029921,3.81,13.88
202200029961,3.25,30.11
202200029991,2.22,20.86
202200030014,2.38,7.16
202200030103,15.87,49.09
202200030150,6.19,3.92
202200030152,0.48,24.49
202200030153,7.5,11.14
202200030155,9.05,23.22
202200030345,3.42,13.95
202200030365,0.82,18.63
202200030414,8.8,16.24
202200030438,1.95,35.32
202200030579,2.32,3.41
202200030580,1.68,3.66
202200030582,3.12,8.99
202200030617,3.86,5.88
202200030710,3.72,15.64
202200030711,5.21,5.76
202200030712,2.89,3.44
202200030727,1.08,13.55
202200030737,3.75,15.31
202200030942,4.54,9.2
202200030965,2.64,12.54
202200031038,4.08,18.8
202200031044,3.22,27.7
202200031053,5.12,5.12
202200031158,17.18,22.76
202200031211,4.55,3.05
202200031237,1.37,11.96
202200031259,1.44,12.65
202200031528,2.65,11.05
202200031530,4.91,21.46
202200031545,6.46,8.21
202200031548,5.73,16.29
202200031576,2.37,23.6
202200031625,5.47,10.51
202200031792,2.42,48.76
202200031800,11.68,8.91
202200031849,4.58,7.14
202200031955,6.44,6.25
202200031957,5.04,19.52
202200031958,2.42,9.12
202200032023,1.68,8.75
202200032336,5.69,21.13
202200032714,8.0,18.53
202200032720,3.7,19.46
